AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,臺灣省交響樂團 團長：鄧漢錦 客席指揮：郭聯昌 小提琴獨奏：林文也,,,定期音樂演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAwOTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,團長：鄧漢錦 客席指揮：廖年賦 鋼琴獨奏：廖沖 女高音獨唱：蘇秀華,,,臺灣省交響樂團─定期音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,大提琴：勞倫斯‧雷瑟 小提琴：潮田益子,,,弦樂二重奏─完美的提琴對話,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 演出人：陳倬民 團長：鄧漢錦 指揮：王立德 女高音獨唱：蘇秀華、陳允宜,,,台灣省七十九年秋季藝術活動 紀念莫差爾特逝世二OO周年─巡迴演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,獨奏：方銘健,,,方銘健古典吉他獨奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,張瑞銘(旅日男高音) 蘇秀華(留義德女高音),,,蘇秀華 張瑞銘聯合演唱會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,團長：鄧漢錦 客席指揮：古斯塔夫‧柯尼希(Gustav Konig),,,臺灣省交響樂團定期音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小號：謝北光、黃明源 法國號：吳榮龍 長號：何佶 低音號：葉文忠(客席),,,銅管五重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTAxMjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 臺灣省交響樂團附設合唱團 台中市合唱團 團長：鄧漢錦 客席指揮：林聲翕 男高音獨唱：陳榮光 女高音獨唱：陳允宜,,,慶祝中華民國建國八十年音樂會─中華頌歌,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,四季舞團,,,慶祝中華民國建國八十年─四季舞團舞展,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 團長：鄧漢錦 客席指揮：郭聯昌 鋼琴：陳郁秀、程彰,,,慶祝中華民國建國八十年─法國音樂之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮：侯宇彪 長笛獨奏：陳惠湄 台中節慶管樂團,,,慶祝中華民國建國八十年─管樂狂歡─台中節慶管樂音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 副團長：吳榮桂 指揮：葉聰 Solo箏：張燕,,,臺灣省交響樂團定期演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 演出人：陳倬民 代團長：吳榮桂 指揮：王立德 鋼琴獨奏：魏樂富、葉綠娜,,,春季巡迴演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwMzAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 演出人：陳倬民 代團長：吳榮桂 指揮：王立德 長笛獨奏：梅啓生 雙簧管獨奏：劉榮義 小號獨奏：謝北光 長號獨奏：何佶,,,春季巡迴演奏會─臺灣省藝術活動‧藝術歸鄉,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwNDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 團長：陳澄雄 客席指揮：葉聰 小提琴獨奏：廖家弘,,,臺灣省交響樂團定期演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwNjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,長笛獨奏：梅啓生 鋼琴伴奏：陳惠湄,,,巴哈之夜─梅啓生長笛獨奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwNjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 總指揮：陳澄雄 指揮：蘇慶俊、楊耀輝、謝淑華 節目策畫、主持：趙琴 獨唱：蔡正驊、陳思照、蔡敏、湯慧茹 合唱：台中家扶中心兒童合唱團       台中市育仁小學合唱團       臺灣省交響樂團附設合唱團       台北市立國樂團附設合唱團       金穗合唱團 鋼琴：朱象泰、張杏如、林敏慧 樂團：臺灣省交響樂團       臺灣省交響樂團附設國樂團,,,蓬萊歌樂鄉土情─呂泉生歌謠作品演唱會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwNjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團管樂團 團長、指揮：陳澄雄 小號獨奏：葉樹涵,,,臺灣省交響樂團─管樂團演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwODAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團弦樂團 團長、指揮：陳澄雄 小提琴獨奏：孫巧玲、林文也 大提琴協奏：薛和璧 大鍵琴協奏：張珊卿,,,臺灣省交響樂團─弦樂團演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwODAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團弦樂團 團長、指揮：陳澄雄 小提琴獨奏：謝中平、林文也、廖維君、項文郁 大提琴獨奏：薛和璧 大鍵琴協奏：張珊卿,,,臺灣省交響樂團─弦樂團演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwODAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 團長：陳澄雄 指揮：林克昌 小提琴獨奏：盧卡斯‧大衛(Lukas David),,,臺灣省交響樂團─交響樂之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTEwOTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,(歡騰雙十交響樂演奏會) 二胡獨奏：辛小紅 (中國喜歌劇─第一百個新娘) 導演：曾道雄 編舞：閻仲玲 指揮：陳澄雄 演員：余章平、王國樑、鄭瑜英...等 演出人：陳倬民,,,臺灣省音樂藝術季系列海報─光輝十月,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 臺灣省交響樂團附設合唱團 台中縣教師合唱團 南投縣教師合唱團 彰化縣教師合唱團 團長‧指揮：陳澄雄 獨唱者：余章平、王國樑、曹繼怡,,,光輝雙十(中華頌)歌我中華大合唱,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 台北歌劇劇場 青年中學舞蹈科 作曲：王世光 導演：曾道雄 編舞：閻仲玲 團長、指揮：陳澄雄 演出：余章平、鄭瑜英、陳思照、王國樑、張坤元、張榜奎、黃桂志、張嘉煌、錢宏洋、張世賢,,,中國喜歌劇─第一百個新娘,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,團長‧指揮：陳澄雄 臺灣省交響樂團 省府婦女合唱團 省府長春合唱團 采風小唱 製作：申學庸 助理製作：許婷雅,,,與民同樂演唱會─政府首長夫人大會串,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,台北市立中山女高 台北縣能仁家事商職 臺灣省立嘉義女高 台南高農職校 高雄市樹德女子家商 台北縣後埔國小管樂隊,,,慶祝光復節─戶外行進樂隊表演大會串,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwNQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 團長‧指揮：陳澄雄,,,迎接80年臺灣區運動會─統一發票宣導晚會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMDAwNg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,演出人：陳倬民 團長‧指揮：陳澄雄 臺灣省交響樂團,,,臺灣省交響樂團─秋季巡迴演奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 團長：陳澄雄 客席指揮：瓦坦‧喬達尼亞(Vakhtang Jordania) 鋼琴獨奏：林公欽,,,慶祝中華民國建國八十年─交響樂之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,台中節慶管樂團 指揮：侯宇彪 法國號協奏：黃義敦 長號協奏：劉玄詠,,,管樂狂歡,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省交響樂團 團長‧指揮：陳澄雄 小提琴獨奏：林文也 低音管獨奏：康炳奎 長笛獨奏：陳愛如、陳錦雲 豎琴獨奏：張瓊文 法國號獨奏：吳榮龍,,,紀念莫差爾特逝世兩百週年音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTExMjAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,大提琴：張式明 小提琴：蘇正途 鋼琴：孫凱瑞,,,張式明大提琴獨奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 團長‧指揮：陳澄雄 鋼琴獨奏：陳瑞斌,,,臺灣省立交響樂團定期演奏會─英雄+皇帝=貝多芬,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,客席指揮：徐頌仁 女高音獨唱：簡文秀,,,臺灣省立交響樂團定期演奏會─東歐風情,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,客席指揮：張大勝 男中音獨唱：張清郎,,,臺灣省立交響樂團定期演奏會─藝術,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,鋼琴：奧薩娜‧雅布隆絲卡雅 小提琴：簡名彥,,,簡名彥小提琴獨奏會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮：陳澄雄 臺灣省立交響樂團 打擊獨奏：鍾耀光 鋼琴：黎國媛、林梅芳,,,第一屆華裔作曲家管弦樂作品發表會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwMzAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 指揮：陳澄雄 鋼琴獨奏：陳郁秀、羅玫雅 小號獨奏：張中茗 主持人：范宇文,,,定期演奏會─為兒童的音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNDAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 財團法人耕雲禪學基金會安祥合唱團 女高音獨唱：簡文秀 演出人：陳倬民 團長：陳澄雄 指揮：陳澄雄、陳韻雅、張玉祥,,,春季藝術巡迴演奏會系列之一,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNDAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團附設合唱團 南投縣教師合唱團 指揮：陳雲紅、賴淑芳 伴奏：王秀婷、羅慧珠,,,中外民謠合唱音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,團長/指揮：陳澄雄 臺灣省立交響樂團,,,定期演奏會─日耳曼風情,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNjAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 團長：陳澄雄 客席指揮：艾爾賓‧阿契(Ervin Ac'el) 女高音獨唱：任蓉,,,定期演奏會之六─迷人的義大利旋律,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNjAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 指揮：陳團長澄雄,,,慶祝嘉義市升格10週年暨文化中心成立系列活動─交響樂之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNzAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 團長：陳澄雄 指揮：陳韻雅‧張玉祥,,,八二年度夏季藝術下鄉巡迴演奏會─仲夏樂音繞花東,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNzAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,臺灣省立交響樂團 團長‧指揮：陳澄雄 男高音獨唱：吳文修,,,八二年夏季藝術下鄉巡迴演奏會─仲夏樂音繞花東─八二年度定期演奏會之一,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwNzAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小提琴：露西‧羅勃特(Lucie Robert) 中提琴：凱倫‧瑞斯雀爾(Karen Ritscher) 大提琴：瑪麗安‧斐爾德曼(Marion Feldman) 鋼琴家：傑佛瑞‧寇恩(Jeffrey Cohen),,,美國曙光弦樂四重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwODAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,小號：邁可‧頓諾(Michael Tunnell)      艾倫‧寇克斯(Allan Cox) 長號：萊里‧伯爾登(Larry Borden) 法國號：布魯斯‧海恩姆(Bruce Heim) 低音號：馬克‧穆爾(Mark Moore),,,索納斯銅管五重奏,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwODAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮：陳澄雄 臺灣省立交響樂團 台北華新兒童合唱團 台北市敦化國小合唱團,,,關懷不要留白─IBM慈善音樂會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwODAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,指揮：簡寬宏教授,,,臺灣省立交響樂團「第一屆青少年管弦樂營」成果發表會,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwODAwNA==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,台北縣/閩南樂府       /華生社       /漢唐樂府 彰化縣/雅正齋 台中縣/清雅樂府,,,南管大會師,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwOTAwMQ==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,台中節慶管樂團 指揮：宋威德 低音號獨奏：葛培騰,,,管樂狂歡,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwOTAwMg==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
,,團長：陳澄雄 客席指揮：艾伯特‧裘力(M. Alberto Giuri) 女高音獨唱：易曼君 男中音獨唱：羅伯特‧阿邦丹查(Roberto Abbondanza),,,定期演奏會之2─歌劇選粹之夜,https://collections.culture.tw/Object.aspx?SYSUID=21&RNO=QzE5OTIwOTAwMw==,國立臺灣交響樂團,,交響樂類\交響樂、室內樂、管樂,交響樂類,交響樂、室內樂、管樂,交響
